ticker,date,exchange_platform,trade_volume,trade_price
bdpusdt,2024-09-21T01:05:33.221+10:00,mexc,95.22,0.12775
cvcusdt,2024-09-21T01:05:33.185+10:00,okex,1599.212154,0.11384416857911149
cvcusdt,2024-09-21T01:05:33.191+10:00,okex,10419.928191,0.1137112909947855
cvcusdt,2024-09-21T01:05:33.193+10:00,okex,10.0,0.11393
dymusdt,2024-09-21T01:05:33.248+10:00,kucoin,24.4914,2.0323
cvcusdt,2024-09-21T01:05:33.195+10:00,okex,1510.834666,0.11372
pandorausdt,2024-09-21T01:05:33.265+10:00,huobi,0.042038,1443.36
blzusdt,2024-09-21T01:05:33.265+10:00,binance,4881.0,0.15524871952468758
gtaiusdt,2024-09-21T01:05:33.282+10:00,huobi,242.4905,0.4962
aergousd,2024-09-21T01:05:33.358+10:00,gdax,550.0,0.1154
galausdt,2024-09-21T01:05:33.291+10:00,huobi,33228.370800000004,0.02035352670882076
ethkrw,2024-09-21T01:05:33.260+10:00,upbit,0.6355124200000001,3388999.9999999995
xchusdt,2024-09-21T01:05:33.294+10:00,huobi,17.4916,14.338894809508565
tngospageurusdc,2024-09-21T01:05:32.000+10:00,uniswapv3arbitrum,1.0E-13,1.1133449746335529
burgerusdt,2024-09-21T01:05:33.290+10:00,binance,998.0,0.45078261523046087
twtusdt,2024-09-21T01:05:33.294+10:00,binance,2126.0,0.8358014581373472
lcxusd,2024-09-21T01:05:33.330+10:00,kraken,212.20114031,0.138
orderusdt,2024-09-21T01:05:33.310+10:00,huobi,1426.8472,0.20257558529743064
xmreur,2024-09-21T01:05:33.343+10:00,kraken,0.9016186500000001,158.54248988527465
flowusdt,2024-09-21T01:05:33.331+10:00,huobi,2007.3262000000002,0.5938896964628867
rlcusdt,2024-09-21T01:05:33.336+10:00,huobi,30.794,1.6237
waneth,2024-09-21T01:05:33.345+10:00,huobi,186.08,7.03E-5
audiousd,2024-09-21T01:05:33.418+10:00,gdax,775.5,0.13198938749194067
clvusdt,2024-09-21T01:05:33.352+10:00,huobi,1249.1867,0.0438
lambusdt,2024-09-21T01:05:33.305+10:00,okex,73933.800899,0.0016430045040292255
stptusdt,2024-09-21T01:05:33.372+10:00,mexc,97.59,0.04712
waxlusdt,2024-09-21T01:05:33.374+10:00,huobi,190.0701,0.56451
bananatry,2024-09-21T01:05:33.366+10:00,binance,17.621,1362.0
rayusdt,2024-09-21T01:05:33.400+10:00,binance,288.9,1.6350332294911736
cusdusdt,2024-09-21T01:05:33.415+10:00,huobi,140.878,0.9981488773974645
latusdt,2024-09-21T01:05:33.416+10:00,huobi,2863.17,0.008802495576581202
zkfusdt,2024-09-21T01:05:33.419+10:00,huobi,79532.0367,9.119999999999999E-4
ltcusdt,2024-09-21T01:05:33.411+10:00,binance,2.346,66.19827365728901
apebtc,2024-09-21T01:05:33.405+10:00,binance,22.18,1.266E-5
fxsusdt,2024-09-21T01:05:33.423+10:00,huobi,230.36950000000002,2.003559781611715
blastusdt,2024-09-21T01:05:33.430+10:00,huobi,27047.554899999996,0.010336321995183381
oasusdt,2024-09-21T01:05:33.422+10:00,kucoin,220.1863,0.04019
clvusdt,2024-09-21T01:05:33.431+10:00,huobi,921.8959,0.0436
enjusdt,2024-09-21T01:05:33.426+10:00,mexc,8.14,0.1551
neobtc,2024-09-21T01:05:33.432+10:00,mexc,0.075,1.574E-4
sfpusdt,2024-09-21T01:05:33.438+10:00,binance,8.0,0.758
pepeusdt,2024-09-21T01:05:33.444+10:00,binance,1.4267097586E10,8.290126802735392E-6
forusdt,2024-09-21T01:05:33.371+10:00,bibox,85.6615,0.003771
degousdt,2024-09-21T01:05:33.454+10:00,binance,10.15,1.6
mboxusdt,2024-09-21T01:05:33.458+10:00,mexc,8.14,0.1549
strkusdt,2024-09-21T01:05:33.468+10:00,huobi,1130.6809,0.40365506000853113
bigtimeusdt,2024-09-21T01:05:33.420+10:00,okex,2652.7899999999995,0.1438753445994595
steemusdt,2024-09-21T01:05:33.417+10:00,huobi,775.8421,0.1823
o3usdt,2024-09-21T01:05:33.458+10:00,mexc,111.46,0.01132
nearusdt,2024-09-21T01:05:33.470+10:00,binance,396.2,4.460990408884403
winusdt,2024-09-21T01:05:33.468+10:00,mexc,13808.22,9.12E-5
sweatusdt,2024-09-21T01:05:33.473+10:00,mexc,460.89,0.007283
ldousdt,2024-09-21T01:05:33.477+10:00,binance,1469.2799999999997,1.0882105384950456
oasusdt,2024-09-21T01:05:33.439+10:00,okex,471.0,0.04028999999999999
crvusdt,2024-09-21T01:05:33.494+10:00,mexc,4.387,0.2872
sweatusdt,2024-09-21T01:05:33.495+10:00,huobi,22450.010199999997,0.007274099543291077
lokausdt,2024-09-21T01:05:33.503+10:00,huobi,171.3064,0.2335
etgmusdt,2024-09-21T01:05:33.502+10:00,kucoin,125047.6116,1.033E-5
rlyusdt,2024-09-21T01:05:33.516+10:00,huobi,4236.29,0.005970985987739272
mxcusdt,2024-09-21T01:05:33.523+10:00,huobi,4914.47,0.007191348340716292
jtousdt,2024-09-21T01:05:33.534+10:00,huobi,95.3959,2.324464446794883
tenetusdt,2024-09-21T01:05:33.519+10:00,kucoin,3977.6237,0.00446
ookiusdt,2024-09-21T01:05:33.525+10:00,binance,69657.0,0.001371
elausdt,2024-09-21T01:05:33.542+10:00,huobi,9.94,2.0063
gmtusdt,2024-09-21T01:05:33.555+10:00,huobi,255.6243,0.1363
iguusdt,2024-09-21T01:05:33.556+10:00,huobi,12448.1352,0.004819999170092562
btcusdt,2024-09-21T01:05:33.431+10:00,bibox,0.007042999999999998,63878.387618912406
acsusdt,2024-09-21T01:05:33.555+10:00,mexc,2008.78,0.001594
bifi2usdt,2024-09-21T01:05:33.583+10:00,binance,0.078,286.4923076923077
portalusdt,2024-09-21T01:05:33.584+10:00,huobi,293.7924,0.30385707792305044
furyusdt,2024-09-21T01:05:33.569+10:00,kucoin,613.83,0.12839829105778472
bchusdt,2024-09-21T01:05:33.571+10:00,huobi,1.5005,344.32420926357884
blzusdt,2024-09-21T01:05:33.555+10:00,binance,13408.0,0.15517984039379476
blzusdt,2024-09-21T01:05:33.598+10:00,huobi,345.51,0.15572483285577846
ultiusdt,2024-09-21T01:05:33.553+10:00,okex,7804.5,0.019190000000000002
sntusdt,2024-09-21T01:05:33.575+10:00,mexc,53.78,0.02344
ondousdt,2024-09-21T01:05:33.610+10:00,huobi,465.2111,0.7074809551061872
lmwrusdt,2024-09-21T01:05:33.611+10:00,huobi,500.9816,0.1882
btctusd,2024-09-21T01:05:33.605+10:00,mexc,1.19E-4,63935.3
cvcusdt,2024-09-21T01:05:33.603+10:00,binance,10685.0,0.11378470753392607
vetusdt,2024-09-21T01:05:33.622+10:00,huobi,973.127,0.023217
avaxusdt,2024-09-21T01:05:33.606+10:00,poloniex,25.334038,28.093945625722984
tngospcrvusdusdt,2024-09-21T01:05:32.000+10:00,curvefiarbitrum,1.0E-13,0.9955552751947396
wifusdt,2024-09-21T01:05:33.634+10:00,huobi,442.9081,1.8372689707413346
boringusdt,2024-09-21T01:05:33.637+10:00,huobi,33792.99,0.0019131998568342134
grailusdt,2024-09-21T01:05:33.635+10:00,mexc,0.00118,1074.78
clvusdt,2024-09-21T01:05:33.648+10:00,huobi,944.4103,0.0438
seiusdt,2024-09-21T01:05:33.651+10:00,huobi,434.28380000000004,0.34702889020958183
cvcusdt,2024-09-21T01:05:33.602+10:00,okex,8031.217531,0.11362314933184318
dcrusdt,2024-09-21T01:05:33.643+10:00,binance,10.932999999999998,12.597834080307328
avaxusdt,2024-09-21T01:05:33.662+10:00,mexc,3.36,28.05
maviausdt,2024-09-21T01:05:33.672+10:00,huobi,213.85660000000001,1.598133204493104
peopleusdt,2024-09-21T01:05:33.662+10:00,binance,225433.09999999998,0.06540089670505354
cvcusdt,2024-09-21T01:05:33.661+10:00,binance,17061.0,0.1134967469667663
deeznutsusdt,2024-09-21T01:05:33.674+10:00,mexc,4824.42,2.3199999999999997E-4
deeznutsusdt,2024-09-21T01:05:33.674+10:00,mexc,86.29,2.3E-4
ethfitry,2024-09-21T01:05:33.667+10:00,binance,150.2,53.19
ngcusdt,2024-09-21T01:05:33.677+10:00,kucoin,309.3899,0.01813626635808085
navxusdt,2024-09-21T01:05:33.704+10:00,huobi,1566.3161,0.09204732070103858
cvcusdt,2024-09-21T01:05:33.653+10:00,okex,2077.5253119999998,0.11353262540254432
tngospageurusdc,2024-09-21T01:05:33.000+10:00,uniswapv3polygon,1.0E-13,1.1133262427283162
