ticker,date,exchange_platform,trade_volume,trade_price
cotiusd,2024-09-21T01:05:29.032+10:00,kraken,20.0,0.12289999999999998
ctxcusdt,2024-09-21T01:05:29.005+10:00,mexc,7.47,0.1688
cotitry,2024-09-21T01:05:28.999+10:00,binance,2171.0,4.189
cotiusdt,2024-09-21T01:05:29.007+10:00,mexc,126.0,0.1229
lokausdt,2024-09-21T01:05:29.011+10:00,huobi,171.6004,0.2331
ctxcusdt,2024-09-21T01:05:29.009+10:00,binance,51.0,0.1687
linkbtc,2024-09-21T01:05:29.095+10:00,gdax,9.58,1.8187984342379958E-4
vrausdt,2024-09-21T01:05:29.022+10:00,huobi,20008.2672,0.003915
gameusdt,2024-09-21T01:05:29.034+10:00,huobi,3357.4756,0.003671
dodousdt,2024-09-21T01:05:29.036+10:00,huobi,582.5555,0.1288664900425796
ethusdt,2024-09-21T01:05:29.043+10:00,mexc,2.39791,2542.3313083893886
tngospcrvusdusdt,2024-09-21T01:05:28.000+10:00,curvefiarbitrum,1.0E-13,0.9955552751947396
tngospwstetheth,2024-09-21T01:05:23.000+10:00,balancer,1.0E-13,1.178856175868296
agldusdt,2024-09-21T01:05:29.056+10:00,binance,89.2,0.904
wldusdt,2024-09-21T01:05:29.061+10:00,binance,13502.1,1.6769993852808083
driftusdt,2024-09-21T01:05:29.079+10:00,huobi,498.1908,0.7423741440026592
tngospageurusdc,2024-09-21T01:05:27.000+10:00,uniswapv3arbitrum,1.0E-13,1.1133449746335529
pixelusdt,2024-09-21T01:05:29.082+10:00,huobi,669.7499,0.1477
taotry,2024-09-21T01:05:29.080+10:00,binance,1.7485000000000002,14608.756934515297
usdtcop,2024-09-21T01:05:29.061+10:00,binance,14.0,4093.0
usdtcop,2024-09-21T01:05:29.061+10:00,binance,14.0,4093.0
uxlinkusdt,2024-09-21T01:05:29.074+10:00,mexc,1.89,0.6686
mogusdt,2024-09-21T01:05:29.076+10:00,mexc,1010021.0,1.2476E-6
woousdt,2024-09-21T01:05:29.096+10:00,huobi,224.96,0.17784
wlknusdt,2024-09-21T01:05:29.102+10:00,huobi,40941.6584,9.77E-4
oraiusdt,2024-09-21T01:05:29.086+10:00,kucoin,0.1412,5.832
aitechusdt,2024-09-21T01:05:29.114+10:00,huobi,5872.8907,0.08089
wusdt,2024-09-21T01:05:29.113+10:00,huobi,4536.3958,0.23972148270439717
arbusdt,2024-09-21T01:05:29.110+10:00,poloniex,303.5175,0.5734459493109954
1inchusdt,2024-09-21T01:05:29.126+10:00,huobi,1127.0625,0.27391784997708646
btcusdt,2024-09-21T01:05:29.115+10:00,kucoin,0.10132215999999998,63881.020903758894
latusdt,2024-09-21T01:05:29.128+10:00,huobi,4297.72,0.008785663167912289
kineusdt,2024-09-21T01:05:29.122+10:00,mexc,100.45,0.11296
monusdt,2024-09-21T01:05:29.129+10:00,huobi,1280.7366,0.1404494290004674
sdaousdt,2024-09-21T01:05:29.145+10:00,huobi,60.4352,0.3031
cvxusdt,2024-09-21T01:05:28.903+10:00,okex,0.278789,2.117
nearusdt,2024-09-21T01:05:29.137+10:00,poloniex,31.472360000000002,4.4404854933026945
amplusd,2024-09-21T01:05:29.175+10:00,bitfinex,24.194037,1.2595
prclusdt,2024-09-21T01:05:29.004+10:00,okex,737.307,0.23781682867516518
cotitry,2024-09-21T01:05:29.146+10:00,binance,811.0,4.195
forusdt,2024-09-21T01:05:29.068+10:00,bibox,718.9384,0.003721152475093833
atomusdt,2024-09-21T01:05:29.072+10:00,okex,4.8,4.5740625
enjusdt,2024-09-21T01:05:29.007+10:00,bibox,243.58319999999998,0.15507227321096037
mapousdt,2024-09-21T01:05:29.164+10:00,huobi,14974.555199999999,0.010296
tiausdt,2024-09-21T01:05:29.154+10:00,binance,186.47,6.1969785488282305
wifusdt,2024-09-21T01:05:29.160+10:00,mexc,161.34,1.8376021445394817
filusdt,2024-09-21T01:05:29.161+10:00,mexc,0.331,3.811
zeususdt,2024-09-21T01:05:29.155+10:00,poloniex,52910.1,1.89E-5
bsvusdt,2024-09-21T01:05:29.178+10:00,huobi,3.598,49.66320000000001
wldusdt,2024-09-21T01:05:29.189+10:00,huobi,239.2333,1.676037080540209
tngospcrvusdusdc,2024-09-21T01:05:28.000+10:00,curvefiarbitrum,1.0E-13,0.9956311568473004
ethwusdt,2024-09-21T01:05:29.190+10:00,huobi,8.3366,2.1736
renusdt,2024-09-21T01:05:29.197+10:00,huobi,3331.66,0.042021712083465904
sundogusdt,2024-09-21T01:05:29.199+10:00,huobi,4411.5998,0.335643298028756
bnbusdt,2024-09-21T01:05:29.189+10:00,binance,3.755,574.9986950732357
wifbtc,2024-09-21T01:05:29.191+10:00,binance,328.21999999999997,2.8763865090488084E-5
trxusdt,2024-09-21T01:05:29.189+10:00,poloniex,3339.830000000001,0.15245
uniusdt,2024-09-21T01:05:29.205+10:00,huobi,113.44449999999999,6.899253193059161
ordiusdt,2024-09-21T01:05:29.162+10:00,okex,0.4,35.117999999999995
tsugtusdt,2024-09-21T01:05:29.244+10:00,mexc,3313.0,0.0032700000000000003
gtaiusdt,2024-09-21T01:05:29.267+10:00,huobi,194.51690000000002,0.4958490377442783
1000satsusdt,2024-09-21T01:05:29.259+10:00,binance,7172192.0,3.1059337633459897E-4
xcnusdt,2024-09-21T01:05:29.274+10:00,huobi,66030.8148,0.0013630000000000003
