ticker,date,exchange_platform,trade_volume,trade_price
arkusdt,2024-09-21T01:05:36.094+10:00,binance,176.0,0.37199999999999994
tngospageurusdc,2024-09-21T01:05:35.000+10:00,uniswapv3arbitrum,1.0E-13,1.1133449746335529
onttry,2024-09-21T01:05:36.107+10:00,binance,16.0,6.348625
lpoolusdt,2024-09-21T01:05:36.106+10:00,kucoin,200.6478,0.06165
lpoolusdt,2024-09-21T01:05:36.106+10:00,kucoin,28.4526,0.06154
nfpusdt,2024-09-21T01:05:36.118+10:00,mexc,5.3,0.2381
bsvusdt,2024-09-21T01:05:36.127+10:00,huobi,2.8327,49.647156539697114
alpineusdt,2024-09-21T01:05:36.118+10:00,binance,13.4,1.297
dotusdt,2024-09-21T01:05:36.077+10:00,okex,44.510262,4.376
shibusdt,2024-09-21T01:05:36.124+10:00,poloniex,6.8069739E7,1.4467258028402317E-5
grailusdt,2024-09-21T01:05:36.150+10:00,huobi,0.050176,1034.06
yfiiusdt,2024-09-21T01:05:36.148+10:00,huobi,0.2469,363.57984730660183
dodousdt,2024-09-21T01:05:36.141+10:00,binance,9307.4,0.1290819466231171
enausdc,2024-09-21T01:05:36.132+10:00,binance,23.43,0.256
roseusdt,2024-09-21T01:05:36.138+10:00,binance,3075.6,0.06662745870724411
sundogusdt,2024-09-21T01:05:36.154+10:00,mexc,12.0,0.33548
asmusdt,2024-09-21T01:05:36.162+10:00,mexc,1.38,0.9197
avaxusdt,2024-09-21T01:05:36.178+10:00,huobi,11.7214,28.040989060180525
etcusdt,2024-09-21T01:05:36.177+10:00,huobi,13.3234,19.14515299022772
artyusdt,2024-09-21T01:05:36.179+10:00,mexc,19.66,0.3845
dfusdt,2024-09-21T01:05:36.177+10:00,binance,526.0,0.0332
forusdt,2024-09-21T01:05:36.128+10:00,bibox,309.7242,0.0037514343586971892
achusdt,2024-09-21T01:05:36.225+10:00,huobi,993.937,0.020122
elfusdt,2024-09-21T01:05:36.233+10:00,huobi,111.3939,0.3786
aergousd,2024-09-21T01:05:33.702+10:00,gdax,18734.9,0.11550274834666852
jstusdt,2024-09-21T01:05:36.225+10:00,binance,219.4,0.028540000000000003
mineusd,2024-09-21T01:05:36.315+10:00,tiingo,1.0E-7,4.39423343930265E-5
ctsiusdt,2024-09-21T01:05:36.233+10:00,binance,10957.0,0.1382
astusdt,2024-09-21T01:05:36.238+10:00,binance,259.0,0.088
osmousdt,2024-09-21T01:05:36.259+10:00,huobi,56.0739,0.5363
apnusdt,2024-09-21T01:05:36.258+10:00,mexc,1197.27,0.0010573
dydxusdt,2024-09-21T01:05:36.251+10:00,binance,40002.549999999996,0.981
pixelusdt,2024-09-21T01:05:36.276+10:00,mexc,3373.81,0.148
whaleusdt,2024-09-21T01:05:36.285+10:00,huobi,24.453,0.4272
axlusdt,2024-09-21T01:05:36.275+10:00,binance,1076.1399999999999,0.5658786747077518
uxlinkusdt,2024-09-21T01:05:36.299+10:00,huobi,776.9368,0.6689811371787255
ltcbtc,2024-09-21T01:05:36.301+10:00,binance,1.035,0.001035
solusdc,2024-09-21T01:05:17.000+10:00,orca,10.087284909,148.57836261398694
solusdc,2024-09-21T01:05:17.000+10:00,raydium,1.009103926,148.5807954333536
ldousdt,2024-09-21T01:05:36.287+10:00,bybit,1634.4399999999998,1.0877582939722479
ldousdt,2024-09-21T01:05:36.287+10:00,bybit,1634.4399999999998,1.0877582939722479
usdjusdt,2024-09-21T01:05:36.322+10:00,huobi,17.7684,1.1256
woousdt,2024-09-21T01:05:36.313+10:00,binance,146.4,0.1776
linausdt,2024-09-21T01:05:36.320+10:00,huobi,18744.7915,0.0042658391848370255
dydxusdt,2024-09-21T01:05:36.273+10:00,okex,83.41993,0.9812000000000001
yggusdt,2024-09-21T01:05:36.275+10:00,okex,1382.440713,0.46877754244163383
cvcusd,2024-09-21T01:05:36.346+10:00,kraken,326.43387908,0.11342488011650596
solusdc,2024-09-21T01:05:17.000+10:00,raydium,1.009300433,148.58287789915178
snsusdt,2024-09-21T01:05:36.316+10:00,kucoin,2510.4182,0.02108
reiusdt,2024-09-21T01:05:36.332+10:00,huobi,237.4318,0.053144
solusdc,2024-09-21T01:05:17.000+10:00,orca,1.009102903,148.58486538314912
seiusd,2024-09-21T01:05:36.369+10:00,bitfinex,6.34038246,0.34693007537021675
axlusdt,2024-09-21T01:05:36.315+10:00,bybit,657.0,0.56576100304414
axlusdt,2024-09-21T01:05:36.315+10:00,bybit,657.0,0.56576100304414
aausdt,2024-09-21T01:05:36.340+10:00,kucoin,121.9526,0.22320000000000004
latusdt,2024-09-21T01:05:36.352+10:00,huobi,1428.42,0.00882
icpusd,2024-09-21T01:05:36.384+10:00,kraken,1.85441125,8.326
solusdc,2024-09-21T01:05:17.000+10:00,orca,1.009102903,148.58320549296843
melosusdt,2024-09-21T01:05:36.345+10:00,kucoin,4849.5534,0.0023983
pyrusdt,2024-09-21T01:05:36.362+10:00,huobi,7.9617,2.7866
artyusdt,2024-09-21T01:05:36.363+10:00,huobi,115.421,0.3838
solfdusd,2024-09-21T01:05:36.353+10:00,binance,93.706,148.67179967131239
wavesusdt,2024-09-21T01:05:36.363+10:00,huobi,101.89,1.0883639218765335
bnxusdt,2024-09-21T01:05:36.355+10:00,binance,26.0,1.4739076923076924
qkcusdt,2024-09-21T01:05:36.368+10:00,mexc,137.11,0.009188
oaxusdt,2024-09-21T01:05:36.363+10:00,binance,309.0,0.14683851132686088
solusdc,2024-09-21T01:05:17.000+10:00,orca,1.009102903,148.58154560278774
solusdt,2024-09-21T01:05:36.321+10:00,okex,40.692925,148.59
dpxusdt,2024-09-21T01:05:36.345+10:00,bybit,2.428,11.005
dpxusdt,2024-09-21T01:05:36.345+10:00,bybit,2.428,11.005
pitusdt,2024-09-21T01:05:36.389+10:00,mexc,1.02047811681E11,3.567E-10
solusdc,2024-09-21T01:05:17.000+10:00,orca,1.009102903,148.57988670358628
tngospcrvusdusdt,2024-09-21T01:05:35.000+10:00,curvefiarbitrum,1.0E-13,0.9955552751947396
icpusdt,2024-09-21T01:05:36.381+10:00,poloniex,12.38802,8.297081284983395
nakausdt,2024-09-21T01:05:36.400+10:00,mexc,1465.24,0.9618
sensoeth,2024-09-21T01:05:36.398+10:00,mexc,129.92,1.5761E-5
mocausdt,2024-09-21T01:05:36.404+10:00,huobi,5189.879,0.10831000000000002
rlyusdt,2024-09-21T01:05:36.411+10:00,huobi,2109.64,0.005955
bchusdt,2024-09-21T01:05:36.362+10:00,okex,0.298,344.4
suiusdt,2024-09-21T01:05:36.403+10:00,poloniex,761.3074999999999,1.4181742370592698
bchusdt,2024-09-21T01:05:36.414+10:00,poloniex,1.5552000000000004,344.09476397247937
firousdt,2024-09-21T01:05:36.423+10:00,binance,14.6,1.198
tngospwstetheth,2024-09-21T01:05:35.000+10:00,balancerarbitrum,1.0E-13,1.177168592371899
renderusdt,2024-09-21T01:05:36.436+10:00,mexc,104.76,5.351
nakausdt,2024-09-21T01:05:36.424+10:00,poloniex,1875.0554,0.9615
zelixusdt,2024-09-21T01:05:36.419+10:00,huobi,667294.7114,6.15E-5
